,cate,product,cost,review_star,review,tag
160,Beauty & Personal Care,Maybelline,$4.29 - $23.41,5,"I am a makeup snob. I have stupidly high standards for cosmetic performance, and drugstore brands have let me down every single time I've given them a shot. So when I graduated from Covergirl to Sephora after college, I never looked back. My kit is full of Dior and YSL foundation, Armani concealer, Benefit brighteners, etc.

I say this in order to grab the attention of my fellow makeup snobs: If you would never even consider Maybelline, this review is for you.

Bloggers have raved about this product for a while, but I never bothered to check it out until a close friend and fellow product snob suggested it. Here are my findings:

1. It applies like the Armani Maestro Eraser liquid undereye concealer. This is very very essential, for those of us who hate the 5th hour cakiness of cream concealers but also hate the weak coverage and creasing of most liquid attempts. This eraser goes on with the Maestro's same thin liquid texture, without sinking into lines at all, and without losing opacity as you blend.

2. It is at least 50% more opaque than the Maestro. I was pretty stunned. Anything that can go on with that consistency but have noticeably better coverage is doubletake worthy imo.

3. The sponge applicator is better than you think. Firstly, it's antimicrobial, so you don't have to worry about the hygiene aspect. Secondly, its ability to blend the product is outstanding. I typically skip clumsy applicators like that, but with this, I do 80% of my application with that sponge tip, and then just finish with a good concealer brush to set it and blend out the edges.

4. It doubles as a highlighter. Every time I use this, I find myself seduced into just continuing the line of application from under my eyes out onto my cheekbones, brow bones, and nose bridge. A nice blending brush/sponge later, and there's this flawless highlight landscape to finish up, without settling badly into pores or caking up.

5. It sets beautifully with MUFE Micro HD powder and Shiseido translucent powder. It buffs out nicely, without chipping off into the brush.

6. It looks good without primer, which combined with its compact design and integrated applicator makes it an ideal purse dweller.

7. It worked on my thin but minimally wrinkled undereye area, and on my 60yo mother's more aged eye area. It's rare that I find a product that looks great on both our skin types, and I was impressed at how well it brightened her problem skin without caking or exacerbating the age marks.

8. It is lighter than you think, but cheap enough to test out different shades.

9. It lasts so much longer than you'd expect. I tested it on bare skin during a work-from-home day, just to see how the wear was, and was delighted to find it still working fairly well by the time I went to wash it off that night. I wore it again with a full face for a date night, and it looked flawless when I went to wash it off later.

There are times when you don't want the totally opaque, nearly airbrushed look... but there are definitely times when you do. This eraser is now my official go-to product to pair with my Dior Airflash foundation, for those totally flawless skin look occasions. I could not recommend it higher, at very least as an experiment for the snobs among you.",positive
161,Beauty & Personal Care,Maybelline,$4.29 - $23.41,5,"I have tried many concealers over the years. My issue is deep tear tracks, and age more the discolored skin. No product is truly going to fix that, but this sure helps! I got the color right first time. I do moisturizer and let that sit a bit before applying. It helps to have a soft concealer brush or makeup sponge to blend as more product comes out then I need (working on getting that right). Stays in place, does not settle weird as some products seem to end up separating and floating on top of skin. If I’m in a hurry, I’ll do inner eyes, nose and around mouth and blend out well and it’s all I’ll need. Tapping a bit of MAC Studio Fix really keeps things in place for me. I am a MAC NW 25, I purchased the medium. I like this better then MAC, Nars, and Este Lauder concealers to name a few. Real winner especially at this price!",positive
162,Beauty & Personal Care,Maybelline,$4.29 - $23.41,5,"OK ... I have over my 50+ years of life tried every blend of concealer made, ...... and this ""concealer"" is by far the best! I applied my usual foundation makeup, first. Then what the makeup didn't cover up ... I used the ""Age Rewind Eraser"" on top. Just ""click"" up the amount of ""eraser"" into the foam dobber, and begin ""dabbing"" on your facial area of discolor; old-age spot, pimple, zit, mole, you name it ..... and the product perfectly hides your problem area. The designers behind this product really thought out this applicators function, bc it works like magic. The product is light weight, creamy, and magically blends into your skin-tone. Throw all your other cover up products out, bc this one is great! Plus ++ on the days you don't even want to wear makeup .... this covers the blemishes all by itself! I'm buying more just to leave in my car and different purses!",positive
163,Beauty & Personal Care,Maybelline,$4.29 - $23.41,4,"Let’s start from the beginning…the package is conveniently shaped. It’s easy to hold, which aids in application. The cap pulls off easily so it doesn’t crack with applied pressure. The dial at the bottom only needs a few turns and the product comes out onto the soft applicator sponge, which is sturdy and allows for many ways to apply. I dab on the product in small areas for spot coverage. I sometimes want more coverage and glide the sponge across a larger area. The actual product blends evenly and provides great coverage. I will certainly order this product again. The only reason I didn’t give 5 stars is because the color wasn’t what I expected. Thankfully, I ordered 2 in different colors so I was able to blend them.",positive
164,Beauty & Personal Care,Maybelline,$4.29 - $23.41,4,"I bought this to use as a concealer/highlighter for my horrible undereye circles. It works fairly well. I've had some skin issues that I'm using medication for now so I will continue to test it out. It works with my pale skin and goes on smoothly. My only complaint is that I can't stop it from coming out. I want to put a little on then use the sponge to spread/dab it across my eye. But more product keeps coming out and I'm not putting any pressure on it. So I put a little on, then use my finger to spread it to the rest of my eye.",positive
165,Beauty & Personal Care,Maybelline,$4.29 - $23.41,4,It's one of the better concealers I've tried over the past few years. It is not as good as the one I used over 35 years ago from Loreal which was in a tube and even after it dried up the dust could be dampened and applied and was amazing. Others also covet that but it's not made for over 20 years I believe now. Anyway this is ok. I bought two different shades and I do have dark circles since I was 8 years old. My Mom called them racoon eyes. But this isn't all that friendly to larger poors sadly and so I wasn't fully happy with it not just because it's not my actual favorite for ever product no longer made...but I don't like attention brought to the poors and it kinda does if you aren't super careful and a super light touch during application.,positive
166,Beauty & Personal Care,Maybelline,$4.29 - $23.41,5,"I am always trying to conceal my circles, I sleep, moisturize everyday but still need some coverage. When I got the package in my daughter said this is a good brand, especially for aging. People starting using for aging effects but actually works to improve all ages (it seems good so far). I think the hardest thing is color-matching bc It matters- skin tone. Definitely will be buying another one probably try the honey one next time. Got 130 now ( dark complexion especially in the summer in Texas by the pool)",positive
167,Beauty & Personal Care,Maybelline,$4.29 - $23.41,4,"I have dark circles under my eyes ( I know, how lucky am I ?) This product does cover although you may need to apply 2 x through out the day. It’s good and I would buy it again",positive
168,Beauty & Personal Care,Maybelline,$4.29 - $23.41,4,"I gave 4 stars because the sponge applicator is great, but comes off after only using maybe ¼ of the bottle. Then you have to find another way to apply. Maybelline really needs to work on making sure the sponge applicatior stays on, then it will be perfect! Great coverage and lightweight.",positive
169,Beauty & Personal Care,Maybelline,$4.29 - $23.41,5,"I have dark hair, blue eyes, and fair skin with cool undertones. I spent a lot of time figuring out which color to buy. I finally decided on 160 Brightener, and it was perfect!! I use it underneath my eyes and dab it on any red spots on my face as I only use a tinted moisturizer most days. Blends in evenly. I only use a few drugstore makeup items, and this is one of them.",positive
170,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,4,"I have no idea what they put in these things but they're the ONLY product I've ever seen work to reduce my under eye bags and discoloration. My bags are severe so this doesn’t completely remove them but the results are quite noticeable! Also important to note, they don’t leave product on your face. This isn’t some weird potion that creates a layer of crud or crust. It just soaks in and helps shrink the puff and erase red or purple discoloration. I don’t personally wear makeup but for those who do I bet these can drastically reduce the amount of makeup needed to hide circles

My understanding is that eye bags can be caused by fat pads that protrude or from swelling/water retention and congestion. I’m not sure if these patches would help if the issue is fat pad related but for those who suffer temporary swelling and puffiness, I suspect these patches would be great

I have health issues that lead to edema, causing swelling and discoloration around the eyes. If fact, my swelling was so bad I had to get upper eyelid surgery last year because my bags were blocking my range of vision. Now, my under eye bags are just too severe to ever disappear using a product but these patches do help shrink them. Even better, it drastically reduces the purple discoloration caused by what is said to be congested capillaries slowing circulation.

If these things help *my* awful bags I think they would really do wonders for people with less severe issues.

The results are temporary so it’s something to use when you want/need to look refreshed. I think they’d be a great tool to add to anyone’s toolbox",positive
171,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,5,Only my second use but the first time I spilled all the serum because I didn’t realize there was liquid in the pack and because I’m clumsy. But that’s besides the point. I keep the whole box in the fridge and the coldness gives me a great calming effect. Can’t say if they work just yet but I will update review once done with the pack.,positive
172,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,4,"I’m still using eye mask nightly, so I can’t fairly give a review until I finish the box. I can say they are easy to put on & stay on until you remove them. The moisturizing is working so far. To me it has been worth the money. Fingers crossed puffiness is going to go away soon! 😊",positive
173,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,5,I have used these product every couple of days when I don’t sleep well and my eye are puffy or the dark circles under eyes are really dark. I put them in the refrigerator for about 10-15 mins so they get chilled and then put them on and he cold brings down swelling and the moisturizer helps the dark circles and lighting up my eyes. I just bought a 100 pack because now it’s a ritual every Saturday me and family (girls & boys) come over for breakfast and put the eye patches on. Luv them. Please don’t change.,positive
174,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,5,They are thicker than other brands. I keep them in the refrigerator to have them cold in the morning. Really helps with the puffy eyes.,positive
175,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,5,"After using the eye masks I could feel and see a difference. With just one time. I chilled them like they said and it felt great. It was a definite treat. It says it takes 4-6 days to work. So I can’t wait to even more results

So I am adding Onto my review!!!! These eye masks are fabulous. I have people everyday telling me I look glowing and younger. The eye masks feel like a spa treatment. I would recommend these to EVERYONE! I even have my 75 year old mother pampering herself with them.",positive
176,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,5,Love this product intakes your eyes look stunning and moisturizing . This is my 1st time using this particular eye mask and it not going to be the last .. please not that it's great for guys too,positive
177,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,5,I think they’re working! I get compliments and see a difference after use.,positive
178,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,5,"All these Zoom calls these days, I noticed the puffiness under my eyes as though I were an old man (actually, I am an old man). Anyway, if I use these in the morning, I can get in a few Zoom meetings feeling better how I look. I can definitely tell the difference.",positive
179,Beauty & Personal Care,24K Gold Eye Mask,$14.99 - $30.99,5,I enjoy using these on my nighttime routine. Occasionally I’ll skip a day in between but I always put something moisturizing under my eyes. This is a great add on to my nighttime eye care routine,positive
180,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,"CerVe PM, for worse (skin) or better (because of you) I do! 💜 I’ll forever & always re-purchase this magic potion. Immediately after application, all day & throughout the night, my skin feels & looks hydrated, healthier, & more youthful. You need this!

I have too many beauty products & options varying from luxury (Did I really just spend $$$$ on that?! Blacked out while shopping AGAIN) to high-end & affordable, rare pots of gold at the end of a rainbow, skincare wins. I’m so happy I found this💎 (Thank you Dr. Dray on YouTube for the recommendation!)

My skin loves this “PM” moisturizer. Ignore the marketing plot for AM/PM, skip the AM product (heavy, peels, & forget about other products or wearing makeup) go straight for the gold baby! This drugstore gem pricing is shocking! (& coupons are always available to pay even less!) for 3 FL OZ (travel friendly, sanitary packaging with a great pump that doesn’t fail, even after 6 months or more!👏🏻) for premium quality this good.

This formulation is perfect for my over 30, sensitive, acne prone, need to sleep more, why’d you sleep in your makeup!, shaved way too fast (bc who doesn’t wait until the last minute to get ready? Haha), girl hydrate more! From my head to my toes skin. If my skin is throwing a tantrum & I needs a little TLC, I can’t skip this moisturizer so after PM application, (depending on how my skin looks & feels) I’ll apply a thicker gel or cream moisturizer and/or CeraVe healing ointment. Works better than $100 overnight masks I’ve tried! After a year & a half, one day I realized I only had a couple applications so I RAN (haha) to Amazon & purchased another. I’m definitely a lover for life.

Swipe left:
If your skin doesn’t like Niacinamide, you might not like this formula or it may sting when you first start using if you have broken skin. I really think it’s worth a shot! If it doesn’t work for your face, try your neck, hands, arms, legs, feet, etc. or gift it to a friend who will ever love you!

Stay gorgeous! 😘",positive
181,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,"I’ve been using CeraVe’s PM Moisturizer for about 2 years now. I began using it when I discovered how great their AM Moisturizer with SPF30 was. I then began to purchase nearly all of their facial product line. What I love about their PM Moisturizer is I’ve learned it’s safe to use with any of their facial cleansers. I use their Foaming Facial Cleanser which is a basic cleanser for normal to oily skin. I have oily skin & it’s truly the best facial cleanser I’ve found. Pairing these 2 products up is wonderful with toning in between. I learned the great benefit of their Renewing SA Cleanser which exfoliates my skin & has salicylic acid in it. Again pairing up this moisturizer with this cleanser is safe. I’ve had no adverse reactions. Finally, my teenage Son began to suffer from acne. I purchased their Acne Foaming Cream Cleanser which has benzoyl peroxide in it. Not all moisturizers are safe to use with this ingredient. This PM Moisturizer is! This moisturizer is very lightweight & absorbs nicely. My Son uses it AM & PM & it works well for him. He also uses a retinol based product to help with his acne & once again this moisturizer works wonderfully! This is our go to moisturizer! I don’t use it every night as my evening skin regime varies but for my Son this is a daily use moisturizer & I don’t know what I’d use if I hadn’t found this. The bottle lasts quite a while. For such quality the price is amazing. I utilize subscribe & save so I pay a little less & order at my convenience. There is no scent to this. One final thing I’d like to note is this moisturizer has 3 essential ceramides, niacinamide & hyaluronic acid- all wonderful ingredients for our skin. This is a WIN, WIN moisturizer made by CeraVe & I highly recommend it!",positive
182,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,This moisturizer is unique. Nothing else feels so good going on my skin. My skin loves it. It’s so soothing on dry skin on my cheeks but it’s also good on my acne prone areas. It is my new favorite and I’ve tried so many over the years.,positive
183,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,Friend recommended I switch to this lotion from the Cetaphil face lotion I've been using for years. She was spot-on!! Love the lightweight feel of this non-greasy lotion. Skin has been healthier and nicer since making the change.,positive
184,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,I have been using this moisturizer for over a year and I will gladly continue to re purchase. This is the only moisturizer that sinks into my skin and doesn't cause any breakouts or make my skin feel oily.,positive
185,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,"This product was recommended to me by a dermatologist. My skin is very dry. Many moisturizers will clog up my pores. This one does not. I love it! It is expensive, but you need use only a small amount to get great results.",positive
186,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,I am loving this after using for a week. It's light on my skin. I have a lot of sensitivities and this doesn't bother me at all.,positive
187,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,This product is light and delightful it is the only product I use on my face,positive
188,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,"I can not say enough about this moisturizer!!! I have tried several creams and this is the only one that works
on every part of my face as I have very dry patches on my face and especially around my nose!! I also love that it has sun screen in the AM bottle and Not in the PM bottle!! I would recommend this product to all of my friends and co-workers!! Cant say enough about this product!! AMAZING!!!!!!",positive
189,Beauty & Personal Care,"CeraVe PM Facial Moisturizing Lotion | Night Cream with Hyaluronic Acid and Niacinamide | Ultra-Lightweight, Oil-Free Moisturizer for Face | 3 Ounce",$13.00 - $29.97,5,I have dry skin around my nose. This is a great moisturizer. Not greasy!,positive
190,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,5,"I have extremely sparse next to nothing eyebrows due to the over plucking in the early 2000s and I've tried many different eyebrow pencils, many different eyebrow powders, and by far this is my all-time favorite eyebrow pencil! I love the fact that it's angled it's not just a pointed tip you can shade in your eyebrows depending on how you angle it or you can actually draw in single little hairs near the front, before this pencil I had a really hard time doing my eyebrows, my eyebrows never looked the same. I'm still not a pro at doing my eyebrows but this pencil has improved my eyebrow game majorly, it's to the point where I won't leave my house without putting on brows with this pencil I have dark hair but get platinum blonde streaks put all throughout my hair and I use the shade 310 medium brown which is the perfect shade for me with the added blonde and dark in my hair, that's another huge problem I had with other eyebrow pencils, powders, or pomades, was the color, many of the Browns I would get would either be way too dark or they would have lots of red Hues in them. I was a bridesmaid in a wedding and I had my makeup done but I still brought a bag of makeup just in case and there was a girl there that didn't get her makeup done and she asked to use my eyebrow pencil which I don't normally like to share makeup but I just gave her this Maybelline eyebrow pencil and she absolutely loved it! she said she didn't even normally shade in her eyebrows but she was going to start with this eyebrow pencil. I know this was an extremely long review but I thought it was necessary considering that I love this eyebrow pencil so much, I really hope they never discontinue it, give it a try you wont be disappointed, especially great for beginners ☺️☺️☺️",positive
191,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,4,"It's a handy little brow liner that suits my needs. The color is in the sparse light colored eye brow hairs.
I'm still looking for the perfect one but this is as close as it gets right now with this one. This is my second time buying it. It looks natural on light colored brows if you get the light brown.",positive
192,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,5,"If you have plantinum blonde eyebrows like I unfortunately do, this is a better natural looking color than a lot of others than tend to be grey, purple, or too red. Still not perfect though. Starting to wonder if that shade exists anywhere. Wouldn't say it's completely smudge proof but that's ok because I typically have to do some blending.",positive
193,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,5,"I have purchased many expensive eyebrow products over the years, never happy with the results. I've purchased gel, powder, pencils from Laura Mercier, Anastasia, Dior, Lancome. I discovered this Maybelline brow pencil through an online ""best top 5 eyebrow pencils"" search last year and it has been a stellar outperformer for me, and at a fraction of the cost. I LOVE IT! It goes on smooth, beautiful colors and stays on all day, bam bam, two strokes each brow and I am done! I've never looked back. I sure hope they don't stop making it anytime soon, so I ordered a bunch.",positive
194,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,4,"Have been using this eyebrow pencil for the past year, but what is up with the enormous price increase for the soft brown shade to over $15?? Luckily medium brown is also a close match, but Maybelline is not high end up makeup! This product is not worth that price.",positive
195,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,5,"This was for my teenage daughter who has medium brown hair. Perfect color match. I had given her one of my cheap dark brown eyebrow pencils before this (the kind u have to sharpen). It didnt give her the control she wanted to craft her brows & looked too pasted on. This pencil from maybelline definetely gives her the control she wanted and is easy to use. It is smudge proof and lasts all day. Depending on how much pressure she uses, it can do the fine details and then also the bigger more smooth strokes. Her eyebrows look a lot more natural when using this. Thumbs up from mom and teen!",positive
196,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,4,"Hi,
I like the product. I always order this product. But this time they sent a wrong color. I ordered 300 Blond, they delivered 305 brown. I would like to receive the product in the right color.

Thank you,",positive
197,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,5,I've used just about all brands of eyebrow pencils and brow mascaras. I unfortunately had my eyebrows tatooed 30 yrs ago because of a missing patch of eyebrow from a car accident/ injury. if you have tatooed eyebrows you know how they can turn into unwanted colors like grey/blue. This pencil covers beautifully and takes the place of both pencil and eyebrow mascara.i highly recommend it! I use the blonde and I would say it runs a bit on the darker side but is beautiful,positive
198,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,5,"I lost the tail of my eyebrows many years ago so, I’ve been trying different brands for years ( some of them really expensive)
This pencil is SO easy to apply and will STAY for many hours even if you have to be outside with high temperatures",positive
199,Beauty & Personal Care,Maybelline Total Temptation,$3.00 - $35.99,5,The color was spot on and the application was easy. I’ve tried several other eyebrows pencils and the did not go on easy nor was the coverage adequate.,positive
200,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,5,"I have extremely sparse next to nothing eyebrows due to the over plucking in the early 2000s and I've tried many different eyebrow pencils, many different eyebrow powders, and by far this is my all-time favorite eyebrow pencil! I love the fact that it's angled it's not just a pointed tip you can shade in your eyebrows depending on how you angle it or you can actually draw in single little hairs near the front, before this pencil I had a really hard time doing my eyebrows, my eyebrows never looked the same. I'm still not a pro at doing my eyebrows but this pencil has improved my eyebrow game majorly, it's to the point where I won't leave my house without putting on brows with this pencil I have dark hair but get platinum blonde streaks put all throughout my hair and I use the shade 310 medium brown which is the perfect shade for me with the added blonde and dark in my hair, that's another huge problem I had with other eyebrow pencils, powders, or pomades, was the color, many of the Browns I would get would either be way too dark or they would have lots of red Hues in them. I was a bridesmaid in a wedding and I had my makeup done but I still brought a bag of makeup just in case and there was a girl there that didn't get her makeup done and she asked to use my eyebrow pencil which I don't normally like to share makeup but I just gave her this Maybelline eyebrow pencil and she absolutely loved it! she said she didn't even normally shade in her eyebrows but she was going to start with this eyebrow pencil. I know this was an extremely long review but I thought it was necessary considering that I love this eyebrow pencil so much, I really hope they never discontinue it, give it a try you wont be disappointed, especially great for beginners ☺️☺️☺️",positive
201,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,4,"It's a handy little brow liner that suits my needs. The color is in the sparse light colored eye brow hairs.
I'm still looking for the perfect one but this is as close as it gets right now with this one. This is my second time buying it. It looks natural on light colored brows if you get the light brown.",positive
202,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,5,"If you have plantinum blonde eyebrows like I unfortunately do, this is a better natural looking color than a lot of others than tend to be grey, purple, or too red. Still not perfect though. Starting to wonder if that shade exists anywhere. Wouldn't say it's completely smudge proof but that's ok because I typically have to do some blending.",positive
203,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,5,"I have purchased many expensive eyebrow products over the years, never happy with the results. I've purchased gel, powder, pencils from Laura Mercier, Anastasia, Dior, Lancome. I discovered this Maybelline brow pencil through an online ""best top 5 eyebrow pencils"" search last year and it has been a stellar outperformer for me, and at a fraction of the cost. I LOVE IT! It goes on smooth, beautiful colors and stays on all day, bam bam, two strokes each brow and I am done! I've never looked back. I sure hope they don't stop making it anytime soon, so I ordered a bunch.",positive
204,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,4,"Have been using this eyebrow pencil for the past year, but what is up with the enormous price increase for the soft brown shade to over $15?? Luckily medium brown is also a close match, but Maybelline is not high end up makeup! This product is not worth that price.",positive
205,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,5,"This was for my teenage daughter who has medium brown hair. Perfect color match. I had given her one of my cheap dark brown eyebrow pencils before this (the kind u have to sharpen). It didnt give her the control she wanted to craft her brows & looked too pasted on. This pencil from maybelline definetely gives her the control she wanted and is easy to use. It is smudge proof and lasts all day. Depending on how much pressure she uses, it can do the fine details and then also the bigger more smooth strokes. Her eyebrows look a lot more natural when using this. Thumbs up from mom and teen!",positive
206,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,4,"Hi,
I like the product. I always order this product. But this time they sent a wrong color. I ordered 300 Blond, they delivered 305 brown. I would like to receive the product in the right color.

Thank you,",positive
207,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,5,I've used just about all brands of eyebrow pencils and brow mascaras. I unfortunately had my eyebrows tatooed 30 yrs ago because of a missing patch of eyebrow from a car accident/ injury. if you have tatooed eyebrows you know how they can turn into unwanted colors like grey/blue. This pencil covers beautifully and takes the place of both pencil and eyebrow mascara.i highly recommend it! I use the blonde and I would say it runs a bit on the darker side but is beautiful,positive
208,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,5,"I lost the tail of my eyebrows many years ago so, I’ve been trying different brands for years ( some of them really expensive)
This pencil is SO easy to apply and will STAY for many hours even if you have to be outside with high temperatures",positive
209,Beauty & Personal Care,Maybelline Total Temptation,$4.99 - $12.00,5,The color was spot on and the application was easy. I’ve tried several other eyebrows pencils and the did not go on easy nor was the coverage adequate.,positive
210,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,5,"I believe my hair is in much better shape/ condition then before.
I use it faithfully and then twist it up.
I got medium Curley pepper gray hair, that seemed to try to fade out on me . I use this Oil in combination with the Rosemary Hair mask treatment.",positive
211,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,5,I haven't used this product long enough to say my hair has grown or anything but i will say i put this on my scalp almost everyday such a cooling effect and smells so good. My son enjoys me placing this on his itching scalp .,positive
212,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,5,"It’s works , I’m excited to find something that helps . Due to health issues my hair has been falling out like crazy . I’ve bought so many products and tried so many recipes and nothing has worked but 1 other product but the smell is strong . This I noticed with in a week !!!",positive
213,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,4,"I just bought this oil with the derma roller to see if it will help my boyfriend’s beard grow. It will be our first time using this, if we get great results I’ll be coming back for more !! The oil smells amazing and it comes in a cute glass bottle. Love it !",positive
214,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,5,This oil will have your hair growing with consistency. I use it at night and when im at work protected by my work hat. The smell is like a mint scent and not too strong.,positive
215,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,5,"It’s too early to say how it will improve my hair in a long run, but I like using it for now. I oil my scalp a day before the wash day and massage. I learned that sometimes I need to wash my hair twice so it doesn’t look greasy.",positive
216,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,4,This product has provided a soothing relief for my scalp from dandruff. The minty smell doesn't last very long and the scent isn't over powering.,positive
217,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,5,I have always had dry scalp and the older I get the worse it gets. This products helps to keep my scalp dandruff free. Smells good too,positive
218,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,5,I love this oil for hair because l feel more hidrated and strong my hair and help to growth it.,positive
219,Beauty & Personal Care,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil With Biotin & Essential Oils, Nourishing Treatment for Split Ends, Dry Scalp, & Hair Growth, Safe For All Hair Types, 2-Fluid Ounces",$8.25,5,"I love this all the way. The smell of it, how it makes my scalp feel after applying it and how much it’s grow my hair so much. I’m on my 3 bottle now, I’m addict 😋. But I wish that it didn’t come with so little product, that’s the only down part 😔",positive
